order_id,customer_id,order_date,ship_date,ship_mode,order_total
ORD000408,CUST00452,2024-10-02,2024-10-02,Same Day,1960.72
ORD000409,CUST01074,2024-01-30,2024-02-01,Express,3273.55
ORD000410,CUST00616,2024-12-21,2024-12-23,Express,4327.91
ORD000411,CUST00929,2023-07-20,2023-07-25,Standard,2971.69
ORD000412,CUST01131,2023-02-24,2023-02-26,Express,5748.43
ORD000413,CUST00777,2023-07-22,2023-07-22,Same Day,183.05
ORD000414,CUST00228,2024-01-07,2024-01-12,Standard,220.85
ORD000415,CUST00520,2023-02-20,2023-02-22,Express,1966.54
ORD000416,CUST00559,2024-11-18,2024-11-23,Standard,44.01
ORD000417,CUST00643,2023-11-11,2023-11-13,Express,2692.92
ORD000418,CUST00142,2023-04-25,2023-04-30,Standard,79.76
ORD000419,CUST01148,2024-02-03,2024-02-05,Express,5432.31
ORD000420,CUST00997,2023-02-05,2023-02-10,Standard,2003.67
ORD000421,CUST01151,2024-07-30,2024-08-04,Standard,3212.53
ORD000422,CUST00472,2023-11-22,2023-11-27,Standard,2150.2
ORD000423,CUST00919,2024-03-05,2024-03-07,Express,1722.92
ORD000424,CUST00875,2023-04-25,2023-04-25,Same Day,3486.81
ORD000425,CUST00054,2023-12-03,2023-12-05,Express,4025.11
ORD000426,CUST00604,2024-08-12,2024-08-17,Standard,2114.59
ORD000427,CUST00406,2024-07-20,2024-07-25,Standard,1142.95
ORD000428,CUST00873,2023-01-05,2023-01-05,Same Day,138.0
ORD000429,CUST00094,2024-01-03,2024-01-08,Standard,3337.4
ORD000430,CUST00098,2023-08-14,2023-08-14,Same Day,410.48
ORD000431,CUST00563,2023-06-27,2023-07-02,Standard,540.43
ORD000432,CUST00614,2023-05-11,2023-05-13,Express,4169.68
ORD000433,CUST00899,2023-07-28,2023-08-02,Standard,803.74
ORD000434,CUST00677,2024-05-18,2024-05-23,Standard,1170.04
ORD000435,CUST00955,2024-01-11,2024-01-16,Standard,163.67
ORD000436,CUST00062,2023-07-04,2023-07-09,Standard,705.43
ORD000437,CUST00472,2023-10-04,2023-10-09,Standard,606.57
ORD000438,CUST00121,2024-09-17,2024-09-22,Standard,356.04
ORD000439,CUST00827,2024-08-04,2024-08-04,Same Day,534.0
ORD000440,CUST01123,2023-09-16,2023-09-21,Standard,1287.32
ORD000441,CUST00773,2024-01-08,2024-01-13,Standard,2353.07
ORD000442,CUST00757,2024-05-25,2024-05-30,Standard,3044.8
ORD000443,CUST00201,2024-03-15,2024-03-17,Express,1896.55
ORD000444,CUST00519,2024-01-11,2024-01-13,Express,1147.06
ORD000445,CUST00067,2023-03-27,2023-03-29,Express,401.9
ORD000446,CUST00862,2023-05-08,2023-05-13,Standard,533.29
ORD000447,CUST00465,2023-12-14,2023-12-16,Express,1578.34
ORD000448,CUST00752,2023-08-15,2023-08-20,Standard,2163.66
ORD000449,CUST00635,2023-01-06,2023-01-08,Express,1285.43
ORD000450,CUST00382,2024-11-19,2024-11-21,Express,4587.28
ORD000451,CUST00101,2024-09-08,2024-09-10,Express,2058.3
ORD000452,CUST00803,2023-12-09,2023-12-14,Standard,317.61
ORD000453,CUST00413,2024-03-30,2024-04-04,Standard,937.82
ORD000454,CUST00768,2024-02-26,2024-02-28,Express,55.86
ORD000455,CUST00970,2024-11-23,2024-11-28,Standard,126.62
ORD000456,CUST00130,2023-07-26,2023-07-31,Standard,164.73
ORD000457,CUST00099,2023-06-05,2023-06-05,Same Day,461.28
ORD000458,CUST00598,2024-11-26,2024-11-28,Express,490.26
ORD000459,CUST00717,2023-11-11,2023-11-16,Standard,973.3
ORD000460,CUST00589,2023-12-04,2023-12-09,Standard,1857.69
ORD000461,CUST00218,2024-09-29,2024-10-01,Express,1421.41
ORD000462,CUST00081,2023-09-17,2023-09-22,Standard,3294.1
ORD000463,CUST00284,2024-09-21,2024-09-23,Express,742.88
ORD000464,CUST00315,2024-06-25,2024-06-30,Standard,1169.77
ORD000465,CUST00223,2023-11-13,2023-11-18,Standard,3046.5
ORD000466,CUST00548,2024-03-30,2024-04-04,Standard,7311.49
ORD000467,CUST00613,2023-11-03,2023-11-08,Standard,633.07
ORD000468,CUST00779,2023-06-08,2023-06-13,Standard,5819.72
ORD000469,CUST00817,2023-02-24,2023-02-26,Express,241.35
ORD000470,CUST00280,2023-08-05,2023-08-10,Standard,649.1
ORD000471,CUST00398,2024-11-07,2024-11-07,Same Day,138.38
ORD000472,CUST00184,2024-02-24,2024-02-24,Same Day,2365.1
ORD000473,CUST00837,2024-12-01,2024-12-03,Express,1337.13
ORD000474,CUST00781,2024-08-24,2024-08-24,Same Day,579.34
ORD000475,CUST00493,2024-03-06,2024-03-08,Express,377.96
ORD000476,CUST00574,2024-02-09,2024-02-14,Standard,674.02
ORD000477,CUST00776,2024-03-03,2024-03-08,Standard,284.17
ORD000478,CUST00557,2023-12-18,2023-12-23,Standard,331.2
ORD000479,CUST00982,2023-11-23,2023-11-28,Standard,486.64
ORD000480,CUST01200,2023-08-02,2023-08-07,Standard,332.97
ORD000481,CUST00121,2024-02-08,2024-02-13,Standard,1882.54
ORD000482,CUST00802,2023-07-14,2023-07-16,Express,273.54
ORD000483,CUST01087,2023-04-16,2023-04-21,Standard,13.6
ORD000484,CUST00733,2024-01-16,2024-01-18,Express,246.46
ORD000485,CUST00276,2024-11-13,2024-11-18,Standard,2646.7
ORD000486,CUST00464,2024-04-01,2024-04-06,Standard,1641.44
ORD000487,CUST00217,2024-06-27,2024-06-27,Same Day,1366.04
ORD000488,CUST00948,2023-12-08,2023-12-10,Express,5993.1
ORD000489,CUST00016,2024-05-30,2024-06-01,Express,263.67
ORD000490,CUST00329,2024-08-15,2024-08-17,Express,601.44
ORD000491,CUST00953,2023-07-03,2023-07-08,Standard,2084.84
ORD000492,CUST00523,2023-06-20,2023-06-25,Standard,3406.6
ORD000493,CUST00781,2023-02-16,2023-02-18,Express,2659.75
ORD000494,CUST00762,2024-04-14,2024-04-16,Express,664.17
ORD000495,CUST01126,2024-06-12,2024-06-14,Express,107.77
ORD000496,CUST00885,2023-10-11,2023-10-16,Standard,1097.81
ORD000497,CUST00317,2024-07-21,2024-07-23,Express,2860.98
ORD000498,CUST00280,2023-12-28,2024-01-02,Standard,3037.93
ORD000499,CUST01032,2023-11-25,2023-11-27,Express,1526.68
ORD000500,CUST00315,2023-11-05,2023-11-10,Standard,198.57
ORD000501,CUST00540,2023-12-08,2023-12-10,Express,526.85
ORD000502,CUST00534,2023-08-08,2023-08-13,Standard,918.78
ORD000503,CUST00907,2023-03-20,2023-03-25,Standard,6702.24
ORD000504,CUST00097,2024-04-13,2024-04-18,Standard,1300.72
ORD000505,CUST00353,2024-10-03,2024-10-08,Standard,179.32
ORD000506,CUST00458,2023-11-05,2023-11-10,Standard,113.14
ORD000507,CUST00639,2024-11-07,2024-11-12,Standard,51.08
ORD000508,CUST00636,2024-05-05,2024-05-10,Standard,2706.69
ORD000509,CUST00499,2023-11-12,2023-11-12,Same Day,1629.5
ORD000510,CUST00294,2024-04-07,2024-04-12,Standard,183.05
ORD000511,CUST00700,2024-02-09,2024-02-11,Express,878.48
ORD000512,CUST00679,2023-06-17,2023-06-22,Standard,2888.26
ORD000513,CUST00011,2024-08-29,2024-09-03,Standard,131.98
ORD000514,CUST00603,2023-06-30,2023-07-05,Standard,4114.94
ORD000515,CUST00210,2023-04-10,2023-04-15,Standard,5807.03
ORD000516,CUST01102,2024-02-05,2024-02-05,Same Day,1620.68
ORD000517,CUST00078,2023-04-26,2023-05-01,Standard,303.04
ORD000518,CUST00012,2023-04-23,2023-04-28,Standard,7181.28
ORD000519,CUST00835,2024-01-31,2024-02-05,Standard,1087.07
ORD000520,CUST00889,2024-11-11,2024-11-16,Standard,169.71
ORD000521,CUST00680,2023-12-04,2023-12-09,Standard,1145.54
ORD000522,CUST00496,2024-08-23,2024-08-28,Standard,983.21
ORD000523,CUST00728,2023-06-05,2023-06-10,Standard,290.28
ORD000524,CUST00551,2024-04-26,2024-05-01,Standard,56.76
ORD000525,CUST00789,2024-10-09,2024-10-14,Standard,379.56
ORD000526,CUST00832,2024-06-17,2024-06-19,Express,20.98
ORD000527,CUST00344,2024-05-27,2024-05-29,Express,348.33
ORD000528,CUST00117,2023-02-18,2023-02-23,Standard,553.05
ORD000529,CUST00665,2024-07-05,2024-07-07,Express,1837.61
ORD000530,CUST00154,2024-10-16,2024-10-18,Express,3202.58
ORD000531,CUST00440,2024-11-02,2024-11-07,Standard,508.64
ORD000532,CUST00372,2023-04-22,2023-04-27,Standard,2851.57
ORD000533,CUST00257,2024-03-18,2024-03-23,Standard,280.4
ORD000534,CUST00889,2024-12-22,2024-12-27,Standard,1066.45
ORD000535,CUST00767,2023-12-02,2023-12-02,Same Day,471.15
ORD000536,CUST00826,2024-11-13,2024-11-18,Standard,1227.6
ORD000537,CUST00525,2023-09-21,2023-09-23,Express,2161.47
ORD000538,CUST00472,2023-04-18,2023-04-20,Express,505.05
ORD000539,CUST00011,2023-12-09,2023-12-14,Standard,329.28
ORD000540,CUST01032,2023-03-06,2023-03-11,Standard,443.63
ORD000541,CUST00250,2024-07-15,2024-07-20,Standard,172.5
ORD000542,CUST00069,2023-06-14,2023-06-14,Same Day,205.71
ORD000543,CUST00060,2024-07-24,2024-07-29,Standard,2513.29
ORD000544,CUST00739,2023-01-09,2023-01-11,Express,284.7
ORD000545,CUST00154,2023-11-22,2023-11-27,Standard,429.0
ORD000546,CUST00892,2024-11-10,2024-11-12,Express,808.53
ORD000547,CUST00695,2024-12-29,2025-01-03,Standard,751.55
ORD000548,CUST00032,2024-03-21,2024-03-23,Express,179.93
ORD000549,CUST01174,2024-11-13,2024-11-13,Same Day,212.04
ORD000550,CUST00887,2024-03-19,2024-03-21,Express,168.5
ORD000551,CUST00448,2024-10-20,2024-10-22,Express,286.07
ORD000552,CUST00014,2023-09-02,2023-09-04,Express,402.62
ORD000553,CUST00099,2024-02-06,2024-02-11,Standard,327.84
ORD000554,CUST01107,2024-03-30,2024-04-01,Express,2481.78
ORD000555,CUST00377,2023-02-19,2023-02-21,Express,3944.28
ORD000556,CUST00194,2023-07-18,2023-07-20,Express,89.87
ORD000557,CUST01107,2023-09-02,2023-09-02,Same Day,198.57
ORD000558,CUST00550,2024-04-07,2024-04-09,Express,2583.4
ORD000559,CUST00667,2024-04-28,2024-05-03,Standard,5308.11
ORD000560,CUST01059,2023-04-03,2023-04-08,Standard,184.42
ORD000561,CUST00877,2023-11-30,2023-12-05,Standard,673.63
ORD000562,CUST00038,2023-05-03,2023-05-08,Standard,94.6
ORD000563,CUST00859,2024-12-08,2024-12-13,Standard,2779.6
ORD000564,CUST01030,2023-10-11,2023-10-16,Standard,364.93
ORD000565,CUST00825,2024-04-06,2024-04-11,Standard,330.95
ORD000566,CUST00553,2023-04-13,2023-04-15,Express,1115.38
ORD000567,CUST00706,2024-02-24,2024-02-29,Standard,367.55
ORD000568,CUST00167,2024-06-13,2024-06-15,Express,92.91
ORD000569,CUST00343,2024-09-07,2024-09-07,Same Day,780.49
ORD000570,CUST00720,2024-06-08,2024-06-13,Standard,935.6
ORD000571,CUST01099,2023-07-16,2023-07-18,Express,4744.56
ORD000572,CUST00204,2023-03-05,2023-03-05,Same Day,436.14
ORD000573,CUST01134,2023-12-11,2023-12-16,Standard,24.36
ORD000574,CUST00313,2023-11-05,2023-11-07,Express,273.26
ORD000575,CUST00621,2023-06-24,2023-06-29,Standard,1868.75
ORD000576,CUST00923,2024-06-28,2024-07-03,Standard,1098.47
ORD000577,CUST00069,2023-08-09,2023-08-11,Express,3400.22
ORD000578,CUST00239,2024-05-17,2024-05-22,Standard,920.18
ORD000579,CUST00350,2023-03-20,2023-03-22,Express,1606.27
ORD000580,CUST00987,2023-11-23,2023-11-25,Express,198.57
ORD000581,CUST00499,2023-07-25,2023-07-30,Standard,71.93
ORD000582,CUST00410,2023-09-22,2023-09-22,Same Day,635.28
ORD000583,CUST01196,2023-05-12,2023-05-14,Express,534.0
ORD000584,CUST00817,2024-09-17,2024-09-22,Standard,4402.59
ORD000585,CUST00579,2023-07-26,2023-07-31,Standard,820.86
ORD000586,CUST00923,2024-12-12,2024-12-14,Express,1091.69
ORD000587,CUST00666,2023-11-13,2023-11-18,Standard,913.29
ORD000588,CUST00231,2024-12-24,2024-12-26,Express,1532.19
ORD000589,CUST01185,2024-08-12,2024-08-17,Standard,1032.53
ORD000590,CUST00996,2023-09-19,2023-09-21,Express,1442.44
ORD000591,CUST00354,2024-02-04,2024-02-09,Standard,319.04
ORD000592,CUST00396,2024-08-17,2024-08-17,Same Day,924.72
ORD000593,CUST01176,2023-11-04,2023-11-09,Standard,867.14
ORD000594,CUST00084,2024-10-08,2024-10-13,Standard,6984.35
ORD000595,CUST00068,2023-10-10,2023-10-15,Standard,3199.76
ORD000596,CUST00626,2023-04-19,2023-04-21,Express,3287.51
ORD000597,CUST01020,2024-07-04,2024-07-06,Express,5212.1
ORD000598,CUST00430,2024-12-13,2024-12-13,Same Day,1031.24
ORD000599,CUST00177,2023-02-25,2023-03-02,Standard,970.65
ORD000600,CUST00898,2024-03-14,2024-03-14,Same Day,1216.34
ORD000601,CUST00259,2023-01-02,2023-01-04,Express,996.55
ORD000602,CUST00776,2024-07-19,2024-07-21,Express,851.84
ORD000603,CUST00388,2024-10-18,2024-10-23,Standard,2196.94
ORD000604,CUST00612,2024-08-01,2024-08-06,Standard,56.57
ORD000605,CUST00867,2024-11-26,2024-11-28,Express,611.76
ORD000606,CUST00549,2023-08-15,2023-08-17,Express,54.4
ORD000607,CUST00442,2023-08-11,2023-08-16,Standard,2400.43
ORD000608,CUST00339,2023-04-09,2023-04-11,Express,231.18
ORD000609,CUST00204,2024-03-02,2024-03-04,Express,1619.88
ORD000610,CUST01146,2024-12-17,2024-12-19,Express,442.71
ORD000611,CUST00988,2023-12-18,2023-12-23,Standard,569.55
ORD000612,CUST00745,2024-03-07,2024-03-12,Standard,2782.47
ORD000613,CUST00496,2024-09-15,2024-09-20,Standard,232.64
ORD000614,CUST00379,2024-11-12,2024-11-17,Standard,3514.03
ORD000615,CUST00256,2023-10-07,2023-10-09,Express,878.89
ORD000616,CUST00216,2024-12-03,2024-12-08,Standard,1950.06
ORD000617,CUST00901,2024-12-01,2024-12-06,Standard,1814.43
ORD000618,CUST00507,2023-02-01,2023-02-06,Standard,332.35
ORD000619,CUST00204,2023-06-05,2023-06-07,Express,962.24
ORD000620,CUST00608,2024-06-09,2024-06-14,Standard,721.22
ORD000621,CUST00311,2024-11-10,2024-11-15,Standard,2517.25
ORD000622,CUST00549,2023-03-25,2023-03-27,Express,1612.07
ORD000623,CUST00717,2023-02-24,2023-03-01,Standard,48.9
ORD000624,CUST00829,2023-11-25,2023-11-30,Standard,4615.38
ORD000625,CUST00573,2023-01-05,2023-01-07,Express,1464.22
ORD000626,CUST01148,2024-11-22,2024-11-27,Standard,216.17
ORD000627,CUST00703,2023-11-15,2023-11-20,Standard,1673.8
ORD000628,CUST00797,2024-02-26,2024-03-02,Standard,33.57
ORD000629,CUST00464,2024-07-11,2024-07-13,Express,402.25
ORD000630,CUST01163,2023-09-22,2023-09-22,Same Day,1765.7
ORD000631,CUST00591,2023-06-07,2023-06-12,Standard,155.72
ORD000632,CUST00146,2024-11-22,2024-11-27,Standard,106.11
ORD000633,CUST00856,2024-05-07,2024-05-12,Standard,3877.48
ORD000634,CUST00697,2023-05-09,2023-05-14,Standard,4810.23
ORD000635,CUST00574,2023-06-06,2023-06-08,Express,352.99
ORD000636,CUST00178,2023-12-07,2023-12-12,Standard,1039.76
ORD000637,CUST00184,2023-10-27,2023-11-01,Standard,106.5
ORD000638,CUST01139,2024-03-15,2024-03-17,Express,4372.06
ORD000639,CUST01199,2023-04-29,2023-05-04,Standard,668.75
ORD000640,CUST00312,2024-09-15,2024-09-20,Standard,375.15
ORD000641,CUST01046,2023-11-06,2023-11-08,Express,1183.6
ORD000642,CUST00571,2024-06-03,2024-06-08,Standard,2967.49
ORD000643,CUST00876,2023-02-23,2023-02-28,Standard,4055.36
ORD000644,CUST00283,2023-12-27,2024-01-01,Standard,1257.26
ORD000645,CUST00466,2024-02-06,2024-02-11,Standard,1946.56
ORD000646,CUST00679,2024-12-17,2024-12-22,Standard,2974.88
ORD000647,CUST00918,2023-11-17,2023-11-22,Standard,8832.16
ORD000648,CUST00271,2023-08-17,2023-08-19,Express,2714.86
ORD000649,CUST00969,2024-07-23,2024-07-28,Standard,734.14
ORD000650,CUST00139,2024-07-21,2024-07-26,Standard,4803.22
ORD000651,CUST00842,2024-11-29,2024-11-29,Same Day,7321.82
ORD000652,CUST00170,2024-11-10,2024-11-15,Standard,7753.26
ORD000653,CUST00440,2023-08-13,2023-08-18,Standard,230.98
ORD000654,CUST00031,2024-10-09,2024-10-14,Standard,217.35
ORD000655,CUST00198,2024-06-20,2024-06-25,Standard,966.29
ORD000656,CUST00042,2024-06-04,2024-06-09,Standard,932.31
ORD000657,CUST00616,2024-03-27,2024-03-29,Express,3119.16
ORD000658,CUST01199,2024-12-20,2024-12-25,Standard,3295.4
ORD000659,CUST01151,2023-11-26,2023-11-26,Same Day,1523.36
ORD000660,CUST01174,2023-11-27,2023-12-02,Standard,314.4
ORD000661,CUST00417,2024-11-11,2024-11-13,Express,230.54
ORD000662,CUST00237,2023-04-02,2023-04-02,Same Day,82.18
ORD000663,CUST00116,2023-01-05,2023-01-10,Standard,1577.37
ORD000664,CUST01001,2024-12-16,2024-12-21,Standard,1947.03
ORD000665,CUST00961,2024-09-19,2024-09-21,Express,582.16
ORD000666,CUST00213,2024-01-11,2024-01-16,Standard,4591.87
ORD000667,CUST01040,2024-08-29,2024-09-03,Standard,1097.49
ORD000668,CUST00030,2024-01-15,2024-01-20,Standard,692.02
ORD000669,CUST00096,2024-07-01,2024-07-03,Express,663.25
ORD000670,CUST00937,2023-04-26,2023-05-01,Standard,406.7
ORD000671,CUST00771,2024-05-09,2024-05-11,Express,6977.05
ORD000672,CUST00282,2024-04-16,2024-04-18,Express,2321.14
ORD000673,CUST00902,2023-01-02,2023-01-07,Standard,537.28
ORD000674,CUST00720,2023-03-13,2023-03-13,Same Day,537.33
ORD000675,CUST00778,2023-03-09,2023-03-14,Standard,1636.77
ORD000676,CUST00531,2024-09-24,2024-09-29,Standard,618.45
ORD000677,CUST00311,2024-01-23,2024-01-28,Standard,2170.79
ORD000678,CUST00616,2024-12-10,2024-12-15,Standard,234.47
ORD000679,CUST00618,2023-11-23,2023-11-28,Standard,676.92
ORD000680,CUST01086,2023-03-22,2023-03-24,Express,76.42
ORD000681,CUST00392,2024-02-08,2024-02-10,Express,3742.25
ORD000682,CUST00559,2023-05-26,2023-05-28,Express,270.32
ORD000683,CUST00492,2023-03-24,2023-03-26,Express,2848.75
ORD000684,CUST00009,2024-04-28,2024-04-30,Express,1314.54
ORD000685,CUST01179,2024-05-13,2024-05-15,Express,2897.8
ORD000686,CUST00555,2023-08-27,2023-09-01,Standard,18.92
ORD000687,CUST01134,2024-06-01,2024-06-06,Standard,458.16
ORD000688,CUST00637,2024-07-07,2024-07-12,Standard,359.86
ORD000689,CUST00126,2024-11-24,2024-11-26,Express,49.83
ORD000690,CUST00579,2023-12-28,2023-12-30,Express,3280.42
ORD000691,CUST00710,2023-11-30,2023-12-02,Express,385.21
ORD000692,CUST00409,2024-08-04,2024-08-06,Express,1283.12
ORD000693,CUST00452,2024-07-30,2024-08-01,Express,222.88
ORD000694,CUST00845,2024-07-14,2024-07-19,Standard,198.24
ORD000695,CUST00672,2023-03-13,2023-03-15,Express,2231.32
ORD000696,CUST00392,2024-04-08,2024-04-13,Standard,8594.7
ORD000697,CUST00708,2024-04-28,2024-05-03,Standard,1460.93
ORD000698,CUST01074,2024-11-16,2024-11-21,Standard,76.72
ORD000699,CUST00226,2023-05-15,2023-05-20,Standard,6680.74
ORD000700,CUST00367,2024-02-05,2024-02-07,Express,231.18
ORD000701,CUST00369,2024-06-29,2024-06-29,Same Day,281.1
ORD000702,CUST00904,2024-11-22,2024-11-27,Standard,295.51
ORD000703,CUST00566,2023-04-06,2023-04-11,Standard,7274.65
ORD000704,CUST00410,2023-10-19,2023-10-24,Standard,1581.6
ORD000705,CUST00802,2023-02-04,2023-02-04,Same Day,1417.92
ORD000706,CUST00821,2023-08-29,2023-09-03,Standard,146.64
ORD000707,CUST00884,2023-08-23,2023-08-28,Standard,481.92
ORD000708,CUST01125,2024-12-23,2024-12-28,Standard,31.05
ORD000709,CUST00607,2024-07-16,2024-07-21,Standard,158.89
ORD000710,CUST00586,2024-11-11,2024-11-16,Standard,6175.4
ORD000711,CUST00198,2024-12-08,2024-12-13,Standard,1064.8
ORD000712,CUST00482,2023-12-13,2023-12-18,Standard,5137.53
ORD000713,CUST00073,2023-03-24,2023-03-29,Standard,2267.72
ORD000714,CUST00433,2024-11-11,2024-11-16,Standard,376.57
ORD000715,CUST00678,2024-11-07,2024-11-12,Standard,560.72
ORD000716,CUST00099,2023-06-06,2023-06-06,Same Day,5236.29
ORD000717,CUST00047,2023-02-27,2023-03-01,Express,1837.47
ORD000718,CUST00074,2023-07-18,2023-07-23,Standard,1718.85
ORD000719,CUST01181,2024-04-01,2024-04-03,Express,353.32
ORD000720,CUST00660,2024-03-11,2024-03-16,Standard,179.82
ORD000721,CUST01008,2024-11-08,2024-11-10,Express,1122.5
ORD000722,CUST01006,2023-12-02,2023-12-07,Standard,976.19
ORD000723,CUST00593,2024-11-26,2024-12-01,Standard,915.13
ORD000724,CUST00148,2024-06-02,2024-06-07,Standard,1895.33
ORD000725,CUST00108,2024-11-01,2024-11-06,Standard,1787.69
ORD000726,CUST01011,2023-10-02,2023-10-04,Express,4637.93
ORD000727,CUST00987,2023-12-04,2023-12-04,Same Day,4926.3
ORD000728,CUST00706,2024-04-03,2024-04-05,Express,85.79
ORD000729,CUST00922,2023-08-27,2023-09-01,Standard,1662.29
ORD000730,CUST00728,2023-12-18,2023-12-23,Standard,3917.29
ORD000731,CUST00233,2023-09-13,2023-09-18,Standard,3725.94
ORD000732,CUST01100,2023-12-26,2023-12-28,Express,1291.0
ORD000733,CUST01057,2024-11-10,2024-11-12,Express,411.6
ORD000734,CUST00529,2023-11-22,2023-11-24,Express,696.05
ORD000735,CUST01024,2023-09-24,2023-09-29,Standard,378.92
ORD000736,CUST00804,2024-10-07,2024-10-09,Express,327.86
ORD000737,CUST01078,2023-03-24,2023-03-26,Express,1175.22
ORD000738,CUST00063,2023-03-11,2023-03-13,Express,428.09
ORD000739,CUST00436,2024-08-28,2024-08-30,Express,2186.2
ORD000740,CUST00973,2023-09-02,2023-09-07,Standard,69.83
ORD000741,CUST00772,2024-04-03,2024-04-08,Standard,168.9
ORD000742,CUST01083,2024-08-14,2024-08-19,Standard,4288.15
ORD000743,CUST01198,2024-07-31,2024-08-05,Standard,978.35
ORD000744,CUST00731,2023-01-04,2023-01-09,Standard,232.64
ORD000745,CUST00921,2024-11-28,2024-11-30,Express,855.18
ORD000746,CUST00016,2023-04-28,2023-04-28,Same Day,263.63
ORD000747,CUST00326,2024-04-25,2024-04-25,Same Day,4204.34
ORD000748,CUST00710,2023-07-13,2023-07-13,Same Day,970.65
ORD000749,CUST00979,2023-08-31,2023-09-02,Express,1072.44
ORD000750,CUST00504,2023-03-28,2023-04-02,Standard,1722.92
ORD000751,CUST00436,2023-09-10,2023-09-12,Express,1744.66
ORD000752,CUST00075,2023-08-01,2023-08-03,Express,555.61
ORD000753,CUST01183,2023-12-23,2023-12-28,Standard,477.6
ORD000754,CUST00822,2023-07-05,2023-07-10,Standard,2372.28
ORD000755,CUST00186,2023-07-15,2023-07-17,Express,72.45
ORD000756,CUST01041,2024-03-18,2024-03-20,Express,1847.87
ORD000757,CUST00010,2023-12-29,2024-01-03,Standard,8984.65
ORD000758,CUST00122,2024-01-01,2024-01-03,Express,888.82
ORD000759,CUST00806,2023-07-09,2023-07-14,Standard,103.5
ORD000760,CUST00433,2023-11-07,2023-11-09,Express,141.42
ORD000761,CUST01184,2023-02-23,2023-02-28,Standard,6193.74
ORD000762,CUST00641,2023-01-28,2023-02-02,Standard,48.72
ORD000763,CUST00159,2024-07-04,2024-07-04,Same Day,87.97
ORD000764,CUST01000,2024-07-30,2024-08-04,Standard,4604.95
ORD000765,CUST00654,2023-04-21,2023-04-26,Standard,3182.75
ORD000766,CUST01116,2023-12-15,2023-12-20,Standard,1466.0
ORD000767,CUST00696,2023-03-10,2023-03-15,Standard,943.71
ORD000768,CUST00893,2023-07-04,2023-07-06,Express,179.93
ORD000769,CUST01148,2024-12-01,2024-12-06,Standard,1734.15
ORD000770,CUST00073,2023-10-30,2023-10-30,Same Day,244.5
ORD000771,CUST00644,2024-09-02,2024-09-02,Same Day,275.31
ORD000772,CUST01076,2024-12-09,2024-12-11,Express,187.12
ORD000773,CUST00006,2023-07-06,2023-07-11,Standard,6433.21
ORD000774,CUST00885,2024-03-07,2024-03-12,Standard,5677.35
ORD000775,CUST00796,2024-03-19,2024-03-24,Standard,1242.77
ORD000776,CUST00977,2023-09-30,2023-10-05,Standard,1547.12
