order_item_id,order_id,product_id,quantity,discount,net_sales,profit
492,ORD000284,PROD0070,1,0.0,48.27,13.93
493,ORD000284,PROD0142,2,0.05,166.99,59.87
494,ORD000285,PROD0028,3,0.05,2191.39,682.39
495,ORD000286,PROD0073,2,0.0,72.48,34.12
496,ORD000286,PROD0124,4,0.05,134.41,60.13
497,ORD000286,PROD0024,3,0.0,887.7,359.37
498,ORD000287,PROD0080,3,0.0,196.8,74.04
499,ORD000288,PROD0006,2,0.0,1062.02,330.4
500,ORD000289,PROD0049,3,0.0,2618.37,1092.12
501,ORD000289,PROD0001,2,0.1,1876.36,687.8
502,ORD000290,PROD0017,1,0.0,57.53,24.33
503,ORD000291,PROD0067,4,0.05,190.91,80.51
504,ORD000291,PROD0031,5,0.2,1417.92,170.37
505,ORD000291,PROD0016,4,0.0,4490.0,1889.52
506,ORD000291,PROD0008,3,0.0,574.92,254.1
507,ORD000292,PROD0131,3,0.0,317.04,139.41
508,ORD000292,PROD0110,5,0.0,100.95,26.3
509,ORD000292,PROD0118,2,0.1,276.77,105.41
510,ORD000293,PROD0047,4,0.0,2476.92,1018.64
511,ORD000293,PROD0134,5,0.0,504.35,166.05
512,ORD000294,PROD0098,2,0.0,179.82,57.92
513,ORD000294,PROD0077,1,0.05,26.94,10.71
514,ORD000294,PROD0023,4,0.0,5450.2,1392.28
515,ORD000295,PROD0066,4,0.05,279.34,73.54
516,ORD000295,PROD0088,3,0.0,128.25,32.07
517,ORD000296,PROD0047,3,0.0,1857.69,763.98
518,ORD000297,PROD0095,3,0.0,303.03,131.25
519,ORD000297,PROD0064,4,0.0,428.56,166.12
520,ORD000298,PROD0120,4,0.0,508.64,150.88
521,ORD000299,PROD0079,5,0.05,300.72,127.02
522,ORD000300,PROD0111,2,0.05,507.3,200.0
523,ORD000300,PROD0003,4,0.0,5776.52,2040.52
524,ORD000301,PROD0054,4,0.1,596.63,196.23
525,ORD000301,PROD0146,2,0.0,107.0,28.0
526,ORD000302,PROD0048,5,0.05,552.52,118.72
527,ORD000302,PROD0058,3,0.1,922.08,332.91
528,ORD000302,PROD0090,3,0.0,285.96,126.03
529,ORD000303,PROD0090,1,0.05,90.55,37.24
530,ORD000304,PROD0127,4,0.1,263.95,73.23
531,ORD000304,PROD0082,1,0.0,19.09,9.4
532,ORD000304,PROD0072,3,0.0,224.76,74.61
533,ORD000305,PROD0040,3,0.0,2254.65,678.84
534,ORD000305,PROD0042,4,0.0,2665.96,807.08
535,ORD000306,PROD0026,2,0.05,1292.53,469.01
536,ORD000306,PROD0083,5,0.0,68.0,30.2
537,ORD000306,PROD0135,3,0.0,56.76,27.42
538,ORD000306,PROD0148,5,0.0,224.15,68.3
539,ORD000307,PROD0020,4,0.05,683.81,224.17
540,ORD000307,PROD0013,4,0.05,3418.18,1277.26
541,ORD000307,PROD0057,2,0.15,621.54,238.08
542,ORD000308,PROD0060,4,0.05,3201.65,892.69
543,ORD000308,PROD0033,5,0.0,2363.95,1077.0
544,ORD000308,PROD0125,1,0.0,186.55,76.88
545,ORD000309,PROD0146,3,0.1,144.45,25.95
546,ORD000310,PROD0025,4,0.1,1751.9,538.66
547,ORD000311,PROD0024,5,0.2,1183.6,303.05
548,ORD000311,PROD0138,4,0.0,719.72,345.04
549,ORD000312,PROD0113,2,0.05,65.55,20.25
550,ORD000313,PROD0119,1,0.0,48.9,19.96
551,ORD000313,PROD0028,4,0.0,3075.64,1063.64
552,ORD000314,PROD0026,5,0.0,3401.4,1342.6
553,ORD000314,PROD0030,4,0.05,4827.29,1804.01
554,ORD000314,PROD0102,1,0.0,286.07,119.63
555,ORD000315,PROD0143,4,0.0,289.8,77.92
556,ORD000316,PROD0050,2,0.0,177.3,77.18
557,ORD000317,PROD0065,3,0.15,26.75,9.32
558,ORD000318,PROD0019,5,0.15,3644.93,951.48
559,ORD000319,PROD0135,5,0.0,94.6,45.7
560,ORD000320,PROD0119,5,0.0,244.5,99.8
561,ORD000320,PROD0087,5,0.0,350.5,88.5
562,ORD000321,PROD0087,1,0.0,70.1,17.7
563,ORD000321,PROD0076,3,0.0,258.84,87.66
564,ORD000322,PROD0105,5,0.1,1309.86,282.06
565,ORD000323,PROD0067,4,0.05,190.91,80.51
566,ORD000324,PROD0108,4,0.0,131.44,45.16
567,ORD000325,PROD0049,5,0.0,4363.95,1820.2
568,ORD000325,PROD0114,1,0.05,133.17,59.88
569,ORD000326,PROD0102,4,0.0,1144.28,478.52
570,ORD000326,PROD0127,2,0.1,131.98,36.62
571,ORD000326,PROD0075,4,0.1,187.96,73.84
572,ORD000327,PROD0108,2,0.05,62.43,19.29
573,ORD000328,PROD0038,3,0.0,2584.38,993.93
574,ORD000328,PROD0135,5,0.1,85.14,36.24
575,ORD000329,PROD0114,2,0.0,280.36,133.78
576,ORD000329,PROD0046,1,0.05,538.58,125.51
577,ORD000329,PROD0065,5,0.0,52.45,23.4
578,ORD000330,PROD0118,3,0.0,461.28,204.24
579,ORD000331,PROD0099,2,0.2,251.28,48.88
580,ORD000331,PROD0146,3,0.0,160.5,42.0
581,ORD000332,PROD0080,2,0.0,131.2,49.36
582,ORD000332,PROD0006,1,0.0,531.01,165.2
583,ORD000333,PROD0142,4,0.2,281.25,67.01
584,ORD000334,PROD0012,3,0.0,2555.7,1037.97
585,ORD000334,PROD0111,2,0.0,534.0,226.7
586,ORD000335,PROD0039,4,0.0,1758.12,751.0
587,ORD000336,PROD0081,4,0.1,200.59,42.35
588,ORD000337,PROD0108,2,0.0,65.72,22.58
589,ORD000337,PROD0057,4,0.0,1462.44,695.52
590,ORD000338,PROD0080,1,0.05,62.32,21.4
591,ORD000339,PROD0039,3,0.15,1120.8,365.46
592,ORD000340,PROD0132,5,0.05,150.53,36.08
593,ORD000340,PROD0059,3,0.0,295.56,122.43
594,ORD000341,PROD0050,1,0.15,75.35,25.29
595,ORD000342,PROD0149,4,0.0,785.16,386.8
596,ORD000343,PROD0042,1,0.0,666.49,201.77
597,ORD000344,PROD0144,5,0.1,715.0,306.85
598,ORD000344,PROD0075,4,0.05,198.4,84.28
599,ORD000344,PROD0115,2,0.0,159.52,76.66
600,ORD000344,PROD0118,1,0.0,153.76,68.08
601,ORD000345,PROD0113,3,0.15,87.97,20.02
602,ORD000345,PROD0047,1,0.0,619.23,254.66
603,ORD000346,PROD0006,1,0.0,531.01,165.2
604,ORD000346,PROD0125,2,0.0,373.1,153.76
605,ORD000347,PROD0040,3,0.1,2029.18,453.37
606,ORD000347,PROD0077,4,0.1,102.1,37.18
607,ORD000348,PROD0013,2,0.0,1799.04,728.58
608,ORD000349,PROD0020,5,0.0,899.75,325.2
609,ORD000349,PROD0079,4,0.0,253.24,114.28
610,ORD000350,PROD0032,4,0.0,766.48,321.8
611,ORD000351,PROD0108,5,0.0,164.3,56.45
612,ORD000351,PROD0095,5,0.0,505.05,218.75
613,ORD000351,PROD0079,3,0.1,170.94,66.72
614,ORD000352,PROD0134,5,0.0,504.35,166.05
615,ORD000353,PROD0120,3,0.1,343.33,75.01
616,ORD000354,PROD0101,5,0.1,739.67,271.57
617,ORD000354,PROD0141,2,0.05,174.4,55.7
618,ORD000355,PROD0083,5,0.0,68.0,30.2
619,ORD000355,PROD0081,4,0.05,211.74,53.5
620,ORD000356,PROD0029,1,0.0,246.46,122.81
621,ORD000356,PROD0055,2,0.0,1523.36,483.6
622,ORD000357,PROD0150,2,0.0,276.22,119.96
623,ORD000358,PROD0077,4,0.05,107.77,42.85
624,ORD000358,PROD0121,5,0.0,155.4,55.8
625,ORD000358,PROD0106,3,0.0,331.2,142.11
626,ORD000359,PROD0095,2,0.05,191.92,77.4
627,ORD000360,PROD0020,4,0.1,647.82,188.18
628,ORD000360,PROD0111,1,0.0,267.0,113.35
629,ORD000360,PROD0016,4,0.1,4041.0,1440.52
630,ORD000361,PROD0076,5,0.0,431.4,146.1
631,ORD000362,PROD0074,3,0.0,198.57,78.51
632,ORD000363,PROD0136,1,0.1,21.92,9.37
633,ORD000363,PROD0023,5,0.0,6812.75,1740.35
634,ORD000364,PROD0073,5,0.05,172.14,76.24
635,ORD000364,PROD0150,2,0.05,262.41,106.15
636,ORD000365,PROD0149,5,0.0,981.45,483.5
637,ORD000365,PROD0078,4,0.1,369.43,100.63
638,ORD000366,PROD0061,2,0.05,134.35,51.93
639,ORD000367,PROD0126,5,0.2,803.6,239.1
640,ORD000367,PROD0068,4,0.15,284.85,76.29
641,ORD000368,PROD0128,3,0.1,221.29,40.48
642,ORD000368,PROD0120,4,0.1,457.78,100.02
643,ORD000369,PROD0117,5,0.0,1243.95,314.65
644,ORD000369,PROD0093,5,0.0,1227.6,438.85
645,ORD000370,PROD0065,3,0.0,31.47,14.04
646,ORD000370,PROD0133,4,0.0,937.88,438.0
647,ORD000370,PROD0057,4,0.0,1462.44,695.52
648,ORD000371,PROD0100,1,0.05,118.8,53.91
649,ORD000372,PROD0106,3,0.2,264.96,75.87
650,ORD000373,PROD0070,3,0.15,123.09,20.07
651,ORD000374,PROD0126,5,0.0,1004.5,440.0
652,ORD000374,PROD0140,1,0.0,135.16,60.71
653,ORD000375,PROD0140,5,0.0,675.8,303.55
654,ORD000376,PROD0115,5,0.0,398.8,191.65
655,ORD000377,PROD0127,3,0.1,197.96,54.92
656,ORD000377,PROD0139,2,0.0,319.54,137.6
657,ORD000378,PROD0049,1,0.05,829.15,320.4
658,ORD000378,PROD0139,3,0.0,479.31,206.4
659,ORD000379,PROD0097,1,0.15,253.21,39.69
660,ORD000380,PROD0068,4,0.0,335.12,126.56
661,ORD000380,PROD0144,1,0.15,135.06,53.43
662,ORD000380,PROD0050,2,0.1,159.57,59.45
663,ORD000381,PROD0123,4,0.0,924.72,319.92
664,ORD000381,PROD0140,5,0.0,675.8,303.55
665,ORD000381,PROD0042,5,0.05,3165.83,842.23
666,ORD000382,PROD0066,2,0.0,147.02,44.12
667,ORD000382,PROD0121,4,0.2,99.46,19.78
668,ORD000383,PROD0045,1,0.0,525.79,158.96
669,ORD000383,PROD0012,3,0.1,2300.13,782.4
670,ORD000384,PROD0148,4,0.05,170.35,45.67
671,ORD000385,PROD0056,1,0.0,361.31,109.81
672,ORD000386,PROD0050,2,0.0,177.3,77.18
673,ORD000386,PROD0141,2,0.0,183.58,64.88
674,ORD000387,PROD0031,5,0.2,1417.92,170.37
675,ORD000388,PROD0013,3,0.1,2428.7,823.01
676,ORD000389,PROD0019,1,0.0,857.63,318.94
677,ORD000389,PROD0085,4,0.0,264.76,94.48
678,ORD000389,PROD0086,3,0.0,301.68,123.18
679,ORD000390,PROD0114,3,0.0,420.54,200.67
680,ORD000390,PROD0104,3,0.05,735.39,194.37
681,ORD000391,PROD0089,2,0.0,96.68,28.6
682,ORD000392,PROD0055,3,0.0,2285.04,725.4
683,ORD000393,PROD0123,1,0.0,231.18,79.98
684,ORD000394,PROD0060,3,0.0,2527.62,795.9
685,ORD000395,PROD0045,4,0.0,2103.16,635.84
686,ORD000396,PROD0085,2,0.0,132.38,47.24
687,ORD000396,PROD0024,5,0.1,1331.55,451.0
688,ORD000397,PROD0127,2,0.05,139.31,43.95
689,ORD000397,PROD0064,1,0.0,107.14,41.53
690,ORD000398,PROD0148,3,0.0,134.49,40.98
691,ORD000398,PROD0109,3,0.0,164.37,46.95
692,ORD000399,PROD0119,4,0.05,185.82,70.06
693,ORD000400,PROD0044,3,0.05,1411.95,326.82
694,ORD000401,PROD0007,1,0.0,1100.04,412.3
695,ORD000402,PROD0012,2,0.2,1363.04,351.22
696,ORD000402,PROD0043,5,0.2,3569.48,803.98
697,ORD000403,PROD0017,5,0.05,273.27,107.27
698,ORD000404,PROD0131,4,0.05,401.58,164.74
699,ORD000404,PROD0068,1,0.0,83.78,31.64
700,ORD000405,PROD0079,4,0.0,253.24,114.28
701,ORD000406,PROD0067,3,0.0,150.72,67.92
702,ORD000407,PROD0123,5,0.0,1155.9,399.9
703,ORD000407,PROD0119,1,0.05,46.45,17.51
704,ORD000407,PROD0104,4,0.15,877.3,155.94
705,ORD000407,PROD0127,1,0.15,62.32,14.64
706,ORD000408,PROD0028,3,0.15,1960.72,451.72
707,ORD000409,PROD0038,4,0.05,3273.55,1152.95
708,ORD000410,PROD0010,2,0.0,2909.86,1217.5
709,ORD000410,PROD0140,5,0.0,675.8,303.55
710,ORD000410,PROD0105,3,0.15,742.25,125.57
711,ORD000411,PROD0022,2,0.05,1235.04,331.78
712,ORD000411,PROD0057,5,0.05,1736.65,778.0
713,ORD000412,PROD0033,3,0.05,1347.45,575.28
714,ORD000412,PROD0038,5,0.15,3661.2,1010.45
715,ORD000412,PROD0123,4,0.2,739.78,134.98
716,ORD000413,PROD0145,5,0.15,183.05,37.25
717,ORD000414,PROD0070,1,0.0,48.27,13.93
718,ORD000414,PROD0084,2,0.1,172.58,49.58
719,ORD000415,PROD0072,4,0.2,239.74,39.54
720,ORD000415,PROD0036,3,0.0,1137.93,303.81
721,ORD000415,PROD0149,3,0.0,588.87,290.1
722,ORD000416,PROD0119,1,0.1,44.01,15.07
723,ORD000417,PROD0046,5,0.05,2692.92,627.57
724,ORD000418,PROD0115,1,0.0,79.76,38.33
725,ORD000419,PROD0014,5,0.1,5432.31,1338.31
726,ORD000420,PROD0022,2,0.15,1105.03,201.77
727,ORD000420,PROD0103,4,0.0,898.64,346.32
728,ORD000421,PROD0043,4,0.1,3212.53,1000.13
729,ORD000422,PROD0051,4,0.0,2150.2,705.44
730,ORD000423,PROD0038,2,0.0,1722.92,662.62
731,ORD000424,PROD0080,5,0.0,328.0,123.4
732,ORD000424,PROD0037,3,0.15,2289.29,821.51
733,ORD000424,PROD0052,2,0.0,773.56,297.22
734,ORD000424,PROD0095,1,0.05,95.96,38.7
735,ORD000425,PROD0064,4,0.05,407.13,144.69
736,ORD000425,PROD0055,5,0.05,3617.98,1018.58
737,ORD000426,PROD0032,1,0.05,182.04,70.87
738,ORD000426,PROD0097,4,0.0,1191.6,337.52
739,ORD000426,PROD0005,1,0.15,740.95,119.98
740,ORD000427,PROD0043,1,0.05,847.75,294.65
741,ORD000427,PROD0080,5,0.1,295.2,90.6
742,ORD000428,PROD0113,4,0.0,138.0,47.4
743,ORD000429,PROD0138,4,0.0,719.72,345.04
744,ORD000429,PROD0047,3,0.05,1764.81,671.1
745,ORD000429,PROD0037,1,0.05,852.87,363.61
746,ORD000430,PROD0078,4,0.0,410.48,141.68
747,ORD000431,PROD0120,5,0.15,540.43,93.23
748,ORD000432,PROD0001,4,0.0,4169.68,1792.56
749,ORD000433,PROD0033,2,0.15,803.74,288.96
750,ORD000434,PROD0022,2,0.1,1170.04,266.78
751,ORD000435,PROD0145,4,0.05,163.67,47.03
752,ORD000436,PROD0100,5,0.05,593.99,269.54
753,ORD000436,PROD0081,2,0.0,111.44,32.32
754,ORD000437,PROD0078,3,0.05,292.47,90.87
755,ORD000437,PROD0099,2,0.0,314.1,111.7
756,ORD000438,PROD0096,1,0.0,57.96,18.11
757,ORD000438,PROD0106,3,0.1,298.08,108.99
758,ORD000439,PROD0111,2,0.0,534.0,226.7
759,ORD000440,PROD0102,5,0.1,1287.32,455.12
760,ORD000441,PROD0047,4,0.05,2353.07,894.79
761,ORD000442,PROD0021,2,0.0,2374.88,674.64
762,ORD000442,PROD0092,4,0.0,265.88,123.68
763,ORD000442,PROD0095,4,0.0,404.04,175.0
764,ORD000443,PROD0036,5,0.0,1896.55,506.35
765,ORD000444,PROD0118,2,0.0,307.52,136.16
766,ORD000444,PROD0122,2,0.0,236.84,75.64
767,ORD000444,PROD0126,3,0.0,602.7,264.0
768,ORD000445,PROD0145,5,0.0,215.35,69.55
769,ORD000445,PROD0125,1,0.0,186.55,76.88
770,ORD000446,PROD0094,3,0.05,533.29,228.97
771,ORD000447,PROD0078,5,0.0,513.1,177.1
772,ORD000447,PROD0024,4,0.1,1065.24,360.8
773,ORD000448,PROD0035,3,0.0,2163.66,905.55
774,ORD000449,PROD0089,4,0.1,174.02,37.86
775,ORD000449,PROD0040,1,0.0,751.55,226.28
776,ORD000449,PROD0138,2,0.0,359.86,172.52
777,ORD000450,PROD0014,4,0.05,4587.28,1312.08
778,ORD000451,PROD0001,1,0.05,990.3,396.02
779,ORD000451,PROD0111,5,0.2,1068.0,299.75
780,ORD000452,PROD0017,3,0.0,172.59,72.99
781,ORD000452,PROD0089,3,0.0,145.02,42.9
782,ORD000453,PROD0141,2,0.05,174.4,55.7
783,ORD000453,PROD0126,4,0.05,763.42,311.82
784,ORD000454,PROD0108,2,0.15,55.86,12.72
785,ORD000455,PROD0079,2,0.0,126.62,57.14
786,ORD000456,PROD0132,1,0.1,28.52,5.63
787,ORD000456,PROD0069,2,0.1,136.21,37.41
788,ORD000457,PROD0118,3,0.0,461.28,204.24
789,ORD000458,PROD0104,2,0.05,490.26,129.58
790,ORD000459,PROD0058,3,0.05,973.3,384.13
791,ORD000460,PROD0047,3,0.0,1857.69,763.98
792,ORD000461,PROD0112,1,0.1,182.95,68.59
793,ORD000461,PROD0047,2,0.0,1238.46,509.32
794,ORD000462,PROD0037,4,0.1,3231.94,1274.9
795,ORD000462,PROD0121,2,0.0,62.16,22.32
796,ORD000463,PROD0143,5,0.15,307.91,43.06
797,ORD000463,PROD0063,4,0.1,289.62,93.94
798,ORD000463,PROD0088,4,0.15,145.35,17.11
799,ORD000464,PROD0103,5,0.1,1010.97,320.57
800,ORD000464,PROD0081,3,0.05,158.8,40.12
801,ORD000465,PROD0012,3,0.1,2300.13,782.4
802,ORD000465,PROD0117,3,0.0,746.37,188.79
803,ORD000466,PROD0102,3,0.2,686.57,187.25
804,ORD000466,PROD0046,5,0.1,2551.18,485.83
805,ORD000466,PROD0019,5,0.05,4073.74,1380.29
806,ORD000467,PROD0133,3,0.1,633.07,258.16
807,ORD000468,PROD0010,4,0.0,5819.72,2435.0
808,ORD000469,PROD0063,3,0.0,241.35,94.59
809,ORD000470,PROD0035,1,0.1,649.1,229.73
810,ORD000471,PROD0118,1,0.1,138.38,52.7
811,ORD000472,PROD0009,3,0.15,2365.1,546.86
812,ORD000473,PROD0015,3,0.0,820.86,264.39
813,ORD000473,PROD0027,1,0.1,516.27,94.05
814,ORD000474,PROD0104,2,0.0,516.06,155.38
815,ORD000474,PROD0129,1,0.0,63.28,22.04
816,ORD000475,PROD0072,1,0.0,74.92,24.87
817,ORD000475,PROD0034,1,0.05,303.04,88.12
818,ORD000476,PROD0018,4,0.15,674.02,260.22
819,ORD000477,PROD0070,3,0.0,144.81,41.79
820,ORD000477,PROD0119,3,0.05,139.36,52.54
821,ORD000478,PROD0106,3,0.0,331.2,142.11
822,ORD000479,PROD0025,1,0.0,486.64,183.33
823,ORD000480,PROD0087,5,0.05,332.97,70.97
824,ORD000481,PROD0115,5,0.0,398.8,191.65
825,ORD000481,PROD0049,2,0.15,1483.74,466.24
826,ORD000482,PROD0108,2,0.0,65.72,22.58
827,ORD000482,PROD0119,5,0.15,207.82,63.12
828,ORD000483,PROD0083,1,0.0,13.6,6.04
829,ORD000484,PROD0029,1,0.0,246.46,122.81
830,ORD000485,PROD0120,5,0.05,604.01,156.81
831,ORD000485,PROD0051,4,0.05,2042.69,597.93
832,ORD000486,PROD0029,5,0.0,1232.3,614.05
833,ORD000486,PROD0068,4,0.05,318.36,109.8
834,ORD000486,PROD0134,1,0.1,90.78,23.12
835,ORD000487,PROD0058,4,0.0,1366.04,580.48
836,ORD000488,PROD0016,4,0.0,4490.0,1889.52
837,ORD000488,PROD0040,2,0.0,1503.1,452.56
838,ORD000489,PROD0142,3,0.0,263.67,102.99
839,ORD000490,PROD0137,3,0.0,246.96,79.47
840,ORD000490,PROD0031,1,0.0,354.48,104.97
841,ORD000491,PROD0001,2,0.0,2084.84,896.28
842,ORD000492,PROD0006,5,0.0,2655.05,826.0
843,ORD000492,PROD0040,1,0.0,751.55,226.28
844,ORD000493,PROD0034,5,0.0,1594.95,520.35
845,ORD000493,PROD0091,5,0.0,1064.8,303.2
846,ORD000494,PROD0121,4,0.0,124.32,44.64
847,ORD000494,PROD0020,3,0.0,539.85,195.12
848,ORD000495,PROD0077,4,0.05,107.77,42.85
849,ORD000496,PROD0101,2,0.05,312.3,125.06
850,ORD000496,PROD0049,1,0.1,785.51,276.76
851,ORD000497,PROD0049,1,0.05,829.15,320.4
852,ORD000497,PROD0044,4,0.0,1981.68,534.84
853,ORD000497,PROD0081,1,0.1,50.15,10.59
854,ORD000498,PROD0038,1,0.05,818.39,288.24
855,ORD000498,PROD0124,5,0.1,159.16,66.31
856,ORD000498,PROD0133,4,0.0,937.88,438.0
857,ORD000498,PROD0016,1,0.0,1122.5,472.38
858,ORD000499,PROD0070,1,0.1,43.44,9.1
859,ORD000499,PROD0035,2,0.0,1442.44,603.7
860,ORD000499,PROD0083,3,0.0,40.8,18.12
861,ORD000500,PROD0074,3,0.0,198.57,78.51
862,ORD000501,PROD0072,4,0.1,269.71,69.51
863,ORD000501,PROD0064,3,0.2,257.14,60.31
864,ORD000502,PROD0109,5,0.0,273.95,78.25
865,ORD000502,PROD0036,2,0.15,644.83,88.75
866,ORD000503,PROD0096,1,0.0,57.96,18.11
867,ORD000503,PROD0016,5,0.1,5051.25,1800.65
868,ORD000503,PROD0006,3,0.0,1593.03,495.6
869,ORD000504,PROD0056,4,0.1,1300.72,294.72
870,ORD000505,PROD0148,4,0.0,179.32,54.64
871,ORD000506,PROD0107,2,0.0,113.14,32.46
872,ORD000507,PROD0135,3,0.1,51.08,21.74
873,ORD000508,PROD0013,2,0.0,1799.04,728.58
874,ORD000508,PROD0149,1,0.05,186.48,86.89
875,ORD000508,PROD0018,2,0.1,356.83,149.93
876,ORD000508,PROD0084,4,0.05,364.34,118.34
877,ORD000509,PROD0019,2,0.05,1629.5,552.12
878,ORD000510,PROD0145,5,0.15,183.05,37.25
879,ORD000511,PROD0123,4,0.05,878.48,273.68
880,ORD000512,PROD0003,2,0.0,2888.26,1020.26
881,ORD000513,PROD0127,2,0.1,131.98,36.62
882,ORD000514,PROD0035,5,0.0,3606.1,1509.25
883,ORD000514,PROD0121,1,0.05,29.53,9.61
884,ORD000514,PROD0139,3,0.0,479.31,206.4
885,ORD000515,PROD0018,2,0.1,356.83,149.93
886,ORD000515,PROD0023,5,0.2,5450.2,377.8
887,ORD000516,PROD0117,4,0.05,945.4,201.96
888,ORD000516,PROD0144,5,0.15,675.28,267.13
889,ORD000517,PROD0034,1,0.05,303.04,88.12
890,ORD000518,PROD0030,5,0.0,6351.7,2572.6
891,ORD000518,PROD0105,3,0.05,829.58,212.9
892,ORD000519,PROD0102,4,0.05,1087.07,421.31
893,ORD000520,PROD0107,3,0.0,169.71,48.69
894,ORD000521,PROD0018,3,0.1,535.25,224.9
895,ORD000521,PROD0085,5,0.0,330.95,118.1
896,ORD000521,PROD0066,4,0.05,279.34,73.54
897,ORD000522,PROD0127,3,0.1,197.96,54.92
898,ORD000522,PROD0099,5,0.0,785.25,279.25
899,ORD000523,PROD0058,1,0.15,290.28,93.89
900,ORD000524,PROD0135,3,0.0,56.76,27.42
901,ORD000525,PROD0092,5,0.0,332.35,154.6
902,ORD000525,PROD0065,5,0.1,47.21,18.16
903,ORD000526,PROD0065,2,0.0,20.98,9.36
904,ORD000527,PROD0128,5,0.15,348.33,46.98
905,ORD000528,PROD0105,2,0.05,553.05,141.93
906,ORD000529,PROD0039,4,0.1,1582.31,575.19
907,ORD000529,PROD0095,2,0.05,191.92,77.4
908,ORD000529,PROD0132,2,0.0,63.38,17.6
909,ORD000530,PROD0011,3,0.1,3202.58,1022.57
910,ORD000531,PROD0120,4,0.0,508.64,150.88
911,ORD000532,PROD0024,5,0.0,1479.5,598.95
912,ORD000532,PROD0029,4,0.0,985.84,491.24
913,ORD000532,PROD0112,2,0.05,386.23,157.51
914,ORD000533,PROD0087,4,0.0,280.4,70.8
915,ORD000534,PROD0134,1,0.0,100.87,33.21
916,ORD000534,PROD0112,5,0.05,965.58,393.78
917,ORD000535,PROD0099,3,0.0,471.15,167.55
918,ORD000536,PROD0093,5,0.0,1227.6,438.85
919,ORD000537,PROD0134,5,0.1,453.92,115.62
920,ORD000537,PROD0058,5,0.0,1707.55,725.6
921,ORD000538,PROD0095,5,0.0,505.05,218.75
922,ORD000539,PROD0137,4,0.0,329.28,105.96
923,ORD000540,PROD0029,2,0.1,443.63,196.33
924,ORD000541,PROD0113,5,0.0,172.5,59.25
925,ORD000542,PROD0092,2,0.2,106.35,35.25
926,ORD000542,PROD0106,1,0.1,99.36,36.33
927,ORD000543,PROD0001,2,0.0,2084.84,896.28
928,ORD000543,PROD0087,5,0.1,315.45,53.45
929,ORD000543,PROD0092,2,0.15,113.0,41.9
930,ORD000544,PROD0072,4,0.05,284.7,84.5
931,ORD000545,PROD0144,3,0.1,429.0,184.11
932,ORD000546,PROD0088,3,0.0,128.25,32.07
933,ORD000546,PROD0026,1,0.0,680.28,268.52
934,ORD000547,PROD0040,1,0.0,751.55,226.28
935,ORD000548,PROD0138,1,0.0,179.93,86.26
936,ORD000549,PROD0074,2,0.05,125.76,45.72
937,ORD000549,PROD0076,1,0.0,86.28,29.22
938,ORD000550,PROD0018,1,0.15,168.5,65.05
939,ORD000551,PROD0102,1,0.0,286.07,119.63
940,ORD000552,PROD0057,1,0.15,310.77,119.04
941,ORD000552,PROD0089,2,0.05,91.85,23.77
942,ORD000553,PROD0128,4,0.0,327.84,86.76
943,ORD000554,PROD0118,5,0.0,768.8,340.4
944,ORD000554,PROD0031,4,0.0,1417.92,419.88
945,ORD000554,PROD0128,4,0.1,295.06,53.98
946,ORD000555,PROD0035,5,0.0,3606.1,1509.25
947,ORD000555,PROD0131,4,0.2,338.18,101.34
948,ORD000556,PROD0135,5,0.05,89.87,40.97
949,ORD000557,PROD0085,3,0.0,198.57,70.86
950,ORD000558,PROD0104,1,0.0,258.03,77.69
951,ORD000558,PROD0090,3,0.0,285.96,126.03
952,ORD000558,PROD0006,4,0.1,1911.64,448.4
953,ORD000558,PROD0148,3,0.05,127.77,34.26
954,ORD000559,PROD0004,4,0.05,5308.11,2096.31
955,ORD000560,PROD0041,1,0.05,184.42,72.66
956,ORD000561,PROD0094,4,0.1,673.63,267.87
957,ORD000562,PROD0135,5,0.0,94.6,45.7
958,ORD000563,PROD0126,3,0.0,602.7,264.0
959,ORD000563,PROD0026,4,0.2,2176.9,529.86
960,ORD000564,PROD0140,3,0.1,364.93,141.58
961,ORD000565,PROD0085,5,0.0,330.95,118.1
962,ORD000566,PROD0059,2,0.1,177.34,61.92
963,ORD000566,PROD0008,2,0.15,325.79,111.91
964,ORD000566,PROD0026,1,0.1,612.25,200.49
965,ORD000567,PROD0066,5,0.0,367.55,110.3
966,ORD000568,PROD0119,2,0.05,92.91,35.03
967,ORD000569,PROD0086,1,0.0,100.56,41.06
968,ORD000569,PROD0056,2,0.1,650.36,147.36
969,ORD000569,PROD0108,1,0.1,29.57,8.0
970,ORD000570,PROD0094,5,0.0,935.6,428.4
971,ORD000571,PROD0011,4,0.0,4744.56,1837.88
972,ORD000572,PROD0120,2,0.0,254.32,75.44
973,ORD000572,PROD0095,2,0.1,181.82,67.3
974,ORD000573,PROD0136,1,0.0,24.36,11.81
975,ORD000574,PROD0084,3,0.05,273.26,88.76
976,ORD000575,PROD0125,1,0.0,186.55,76.88
977,ORD000575,PROD0015,5,0.0,1368.1,440.65
978,ORD000575,PROD0099,2,0.0,314.1,111.7
979,ORD000576,PROD0053,2,0.15,1098.47,403.61
980,ORD000577,PROD0074,3,0.0,198.57,78.51
981,ORD000577,PROD0060,4,0.05,3201.65,892.69
982,ORD000578,PROD0086,5,0.0,502.8,205.3
983,ORD000578,PROD0093,2,0.15,417.38,101.88
984,ORD000579,PROD0043,2,0.1,1606.27,500.07
